r1, r2, r3, r4, r5, r6, x, y, th
0.0, 0.07693222168039465, 0.2661304133243281, 0.0, 0.03430417572461578, 0.3344246202207503, -0.06666666666666667, -0.6, -0.3333333333333333
0.0, 0.1408326904230058, 0.3123037499452443, 0.0, 0.02250771607017475, 0.3199043765912555, 0.0, -0.6, -0.3333333333333333
0.0, 0.1878701240801861, 0.3602131646630615, 0.0, 0.0, 0.2512630631155479, 0.06666666666666667, -0.6, -0.3333333333333333
0.0, 0.3143386651037297, 0.40893615200212197, 0.0, 0.0, 0.2473470914041132, 0.13333333333333333, -0.6, -0.3333333333333333
0.0, 0.31355241558646874, 0.4556906312252842, 0.0, 0.0, 0.16932404544243762, 0.2, -0.6, -0.3333333333333333
0.0, 0.42265015629348046, 0.5106443078544343, 0.0, 0.0, 0.15323311013779403, 0.26666666666666666, -0.6, -0.3333333333333333
0.0, 0.4339187609455719, 0.5540815352174758, 0.0, 0.0, 0.0790349997124975, 0.3333333333333333, -0.6, -0.3333333333333333
0.0, 0.4957205847290357, 0.5794628170385208, 0.0, 0.0, 0.018640568025392542, 0.4, -0.6, -0.3333333333333333
0.0, 0.5443722877552278, 0.6502889033551789, 0.0, 0.0, 0.0, 0.4666666666666667, -0.6, -0.3333333333333333
0.0, 0.5879180679638681, 0.6809653333966265, 0.0, 0.0, 0.0, 0.5333333333333333, -0.6, -0.3333333333333333
0.0, 0.6519072665501846, 0.7304020686642727, 0.0, 0.0, 0.0, 0.6, -0.6, -0.3333333333333333
0.0, 0.7063682578603635, 0.7854809351943888, 0.0, 0.0, 0.0, 0.6666666666666666, -0.6, -0.3333333333333333
0.0, 0.754434678452907, 0.8249164938895253, 0.0, 0.0, 0.0, 0.7333333333333333, -0.6, -0.3333333333333333
0.0, 0.8331398225994258, 0.8731456426947423, 0.3153447027388984, 0.0, 0.0, 0.8, -0.6, -0.3333333333333333
0.0, 0.0, 0.0, 0.0, 0.7695013620895315, 0.8751510304479124, -0.8, -0.5333333333333333, -0.3333333333333333
0.33750527363327903, 0.0, 0.0, 0.0, 0.6907477588883206, 0.820184254693965, -0.7333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.0, 0.0, 0.0, 0.6763947546113407, 0.7711365587360677, -0.6666666666666666, -0.5333333333333333, -0.3333333333333333
0.23438538725788682, 0.0, 0.0, 0.0, 0.5307767103370751, 0.7273745406986537, -0.6, -0.5333333333333333, -0.3333333333333333
0.007615271218753966, 0.0, 0.0, 0.0, 0.508579148631715, 0.7059808242385307, -0.5333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.0, 0.0, 0.0, 0.40266579311912487, 0.6266371638627647, -0.4666666666666667, -0.5333333333333333, -0.3333333333333333
0.0, 0.0, 0.030684046246502165, 0.0, 0.42313896834337583, 0.5947038048227452, -0.4, -0.5333333333333333, -0.3333333333333333
0.0, 0.0, 0.05518498234802974, 0.0, 0.3117165543308395, 0.5530340186463358, -0.3333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.0, 0.11536732714548424, 0.0, 0.24966307484815203, 0.49527826499420274, -0.26666666666666666, -0.5333333333333333, -0.3333333333333333
0.0, 0.0, 0.20118509977251386, 0.0, 0.07013251488906187, 0.4727592902332007, -0.2, -0.5333333333333333, -0.3333333333333333
0.0, 0.004483647307778879, 0.22411971639506825, 0.0, 0.05521149587175193, 0.4223122419124384, -0.13333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.018925996600449618, 0.27124182965345184, 0.0, 0.01821453400605615, 0.3666075995682088, -0.06666666666666667, -0.5333333333333333, -0.3333333333333333
0.0, 0.13893204542078078, 0.32727425197090737, 0.0, 0.0, 0.2987691910151878, 0.0, -0.5333333333333333, -0.3333333333333333
0.0, 0.20883329840438186, 0.36538265292071986, 0.0, 0.0, 0.25235582813201574, 0.06666666666666667, -0.5333333333333333, -0.3333333333333333
0.0, 0.29559443747382463, 0.4120534830056411, 0.0, 0.0, 0.23063655367845046, 0.13333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.26574214443807836, 0.45024713211918294, 0.0, 0.0, 0.16402734713226352, 0.2, -0.5333333333333333, -0.3333333333333333
0.0, 0.3684391116965715, 0.5017113461337378, 0.0, 0.0, 0.12958034158388007, 0.26666666666666666, -0.5333333333333333, -0.3333333333333333
0.0, 0.4146536284867584, 0.5531461207115473, 0.0, 0.0, 0.08238170897552942, 0.3333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.483437048507023, 0.5991259846791109, 0.0, 0.0, 0.02110405176050402, 0.4, -0.5333333333333333, -0.3333333333333333
0.0, 0.4907066738900804, 0.63669623257756, 0.0, 0.0, 0.0, 0.4666666666666667, -0.5333333333333333, -0.3333333333333333
0.0, 0.6309471487691608, 0.6724544754301905, 0.0, 0.0, 0.0, 0.5333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.6738713688736996, 0.7304602296437525, 0.0, 0.0, 0.0, 0.6, -0.5333333333333333, -0.3333333333333333
0.0, 0.7227234802221698, 0.7882385036338455, 0.0, 0.0, 0.0, 0.6666666666666666, -0.5333333333333333, -0.3333333333333333
0.0, 0.788293940912392, 0.8238925387862369, 0.0, 0.0, 0.0, 0.7333333333333333, -0.5333333333333333, -0.3333333333333333
0.0, 0.8300221514285613, 0.8784805873506955, 0.4779364719142587, 0.0, 0.0, 0.8, -0.5333333333333333, -0.3333333333333333
0.5134602686119085, 0.0, 0.0, 0.0, 0.7989442906342032, 0.8716554728708974, -0.8, -0.4666666666666667, -0.3333333333333333
0.3058534288738191, 0.0, 0.0, 0.0, 0.7097408481411903, 0.8193189676187845, -0.7333333333333333, -0.4666666666666667, -0.3333333333333333
0.16537364692127843, 0.0, 0.0, 0.0, 0.6463789378884487, 0.7683110283755061, -0.6666666666666666, -0.4666666666666667, -0.3333333333333333
0.19509379837231866, 0.0, 0.0, 0.0, 0.6452297753014553, 0.7402039175842936, -0.6, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.0, 0.0, 0.4637688482640734, 0.6849545538283661, -0.5333333333333333, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.0, 0.0, 0.42980881264083165, 0.6401354650324521, -0.4666666666666667, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.04657119331103816, 0.0, 0.3677117608965145, 0.5851752296157539, -0.4, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.07887808586202297, 0.0, 0.29702381674421025, 0.5470399844177619, -0.3333333333333333, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.12983744037711326, 0.0, 0.22488471564767334, 0.5131395024246108, -0.26666666666666666, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.16797639570524034, 0.0, 0.048291357629310416, 0.45314374961355164, -0.2, -0.4666666666666667, -0.3333333333333333
0.0, 0.0, 0.23375205091335916, 0.0, 0.0, 0.38999964362851997, -0.13333333333333333, -0.4666666666666667, -0.3333333333333333
0.00873576728778087, 0.12387519053720221, 0.2822028428599226, 0.0, 0.0, 0.3344515962770387, -0.06666666666666667, -0.4666666666666667, -0.3333333333333333
0.002754308310992834, 0.14854133644896833, 0.3189676617953739, 0.0, 0.0, 0.3219152827509842, 0.0, -0.4666666666666667, -0.3333333333333333
0.0, 0.24881356972076926, 0.3765968676271208, 0.0, 0.0, 0.2676815319409059, 0.06666666666666667, -0.4666666666666667, -0.3333333333333333
0.0027537507327594873, 0.24152181676093268, 0.4241002402726938, 0.0, 0.0, 0.223898680650612, 0.13333333333333333, -0.4666666666666667, -0.3333333333333333
0.0, 0.32817228022033057, 0.45306536754123466, 0.0, 0.0, 0.17274818854915225, 0.2, -0.4666666666666667, -0.3333333333333333
0.0, 0.38267569763445236, 0.5169786340883822, 0.0, 0.0, 0.09937598039885923, 0.26666666666666666, -0.4666666666666667, -0.3333333333333333
0.0, 0.4104737749030869, 0.5607664477967634, 0.0, 0.0, 0.06282633232842573, 0.3333333333333333, -0.4666666666666667, -0.3333333333333333
0.0, 0.4937851867282623, 0.599982382548653, 0.0, 0.0, 0.03700885193462761, 0.4, -0.4666666666666667, -0.3333333333333333
0.0, 0.5563526893482214, 0.6365617744588974, 0.0, 0.0, 0.0, 0.4666666666666667, -0.4666666666666667, -0.3333333333333333
0.024552880155337447, 0.5859396549540107, 0.6753813484625485, 0.0, 0.0, 0.0, 0.5333333333333333, -0.4666666666666667, -0.3333333333333333
0.0093749648223518, 0.679970636905833, 0.7258763339349775, 0.0, 0.0, 0.0, 0.6, -0.4666666666666667, -0.3333333333333333
0.0, 0.7153175027739085, 0.7879763848060518, 0.0, 0.0, 0.0, 0.6666666666666666, -0.4666666666666667, -0.3333333333333333
0.0, 0.7905716594641212, 0.8187076327171575, 0.30518849735253223, 0.0, 0.0, 0.7333333333333333, -0.4666666666666667, -0.3333333333333333
0.0003771035340415185, 0.8466836233339029, 0.8692236964413622, 0.43929081580024343, 0.0, 0.0, 0.8, -0.4666666666666667, -0.3333333333333333
0.5480492300556549, 0.0, 0.0, 0.0, 0.807350431762132, 0.8395903943850672, -0.8, -0.4, -0.3333333333333333
0.23017925085855076, 0.0, 0.0, 0.0, 0.7194195865440589, 0.8358201457232683, -0.7333333333333333, -0.4, -0.3333333333333333
0.06215899234126559, 0.0, 0.0, 0.0, 0.6646946532503253, 0.778169119820839, -0.6666666666666666, -0.4, -0.3333333333333333
0.03429301152841201, 0.0, 0.0, 0.0, 0.5502696250056266, 0.7326742302215628, -0.6, -0.4, -0.3333333333333333
0.03921609079881179, 0.0, 0.0, 0.0, 0.5332639791677228, 0.6935378547471391, -0.5333333333333333, -0.4, -0.3333333333333333
0.023754726659009625, 0.0, 0.01772808433224323, 0.0, 0.41208544092724886, 0.6356973319151649, -0.4666666666666667, -0.4, -0.3333333333333333
0.03770619121994849, 0.0, 0.03166271766491558, 0.0, 0.33935264668709625, 0.5918074620330849, -0.4, -0.4, -0.3333333333333333
0.003278014128433598, 0.0, 0.09352870307390991, 0.0, 0.3090103294982212, 0.5357790694971257, -0.3333333333333333, -0.4, -0.3333333333333333
0.02748240158808499, 0.0, 0.12534583376988045, 0.0, 0.20810314041391745, 0.49737163809150164, -0.26666666666666666, -0.4, -0.3333333333333333
0.03577732556973147, 0.0, 0.18790298915462697, 0.0, 0.04874572311666497, 0.45723505401181896, -0.2, -0.4, -0.3333333333333333
0.011048683980778564, 0.0, 0.21569399586570226, 0.0, 0.00943224066304269, 0.4062099349540361, -0.13333333333333333, -0.4, -0.3333333333333333
0.015932982605992303, 0.14298540202521332, 0.2743227248081494, 0.0, 0.07342367511313137, 0.3639884252066436, -0.06666666666666667, -0.4, -0.3333333333333333
0.046045922164953006, 0.19390336244274634, 0.3158543450728737, 0.0, 0.0, 0.3219576255700144, 0.0, -0.4, -0.3333333333333333
0.04806855070576598, 0.1688579774102902, 0.37771569978424296, 0.0, 0.0, 0.269554799517373, 0.06666666666666667, -0.4, -0.3333333333333333
0.0382796296306028, 0.18220450639452096, 0.41564792374492854, 0.0, 0.0, 0.20120437507516498, 0.13333333333333333, -0.4, -0.3333333333333333
0.010726331383012365, 0.2940073849023523, 0.4609998319891157, 0.0, 0.0, 0.19153255438342312, 0.2, -0.4, -0.3333333333333333
0.051496738805218774, 0.3556716354464426, 0.4983197355758307, 0.0, 0.0, 0.11054867621748833, 0.26666666666666666, -0.4, -0.3333333333333333
0.026255829414797108, 0.44853423418411265, 0.5700018611198316, 0.0, 0.0, 0.0754351151906803, 0.3333333333333333, -0.4, -0.3333333333333333
0.0, 0.49075144200066045, 0.6025133892484871, 0.0, 0.0, 0.038166299477603846, 0.4, -0.4, -0.3333333333333333
0.01918648340522086, 0.5459698454255925, 0.633434781880692, 0.0, 0.0, 0.0, 0.4666666666666667, -0.4, -0.3333333333333333
0.01561142950355716, 0.6067470915662252, 0.6814584549317378, 0.0, 0.0, 0.0, 0.5333333333333333, -0.4, -0.3333333333333333
0.028792855711401097, 0.6641642735250747, 0.7347306069779908, 0.0, 0.0, 0.0, 0.6, -0.4, -0.3333333333333333
0.04713051951691199, 0.7102134933529328, 0.7792085132133922, 0.09387534292959376, 0.0, 0.0, 0.6666666666666666, -0.4, -0.3333333333333333
0.005821744899610072, 0.7856937599189538, 0.8250846023601884, 0.014923676358023517, 0.0, 0.0, 0.7333333333333333, -0.4, -0.3333333333333333
0.01311361949166029, 0.8503216101726027, 0.8647055330968897, 0.40477292043278773, 0.0, 0.0, 0.8, -0.4, -0.3333333333333333
0.32060643960003016, 0.0, 0.0, 0.0, 0.7523807795198025, 0.8702508203181599, -0.8, -0.3333333333333333, -0.3333333333333333
0.29992455828647907, 0.0, 0.0, 0.0, 0.7208550626867037, 0.8194056506615669, -0.7333333333333333, -0.3333333333333333, -0.3333333333333333
0.12499045820022059, 0.0, 0.0, 0.0, 0.6221992581742614, 0.7740071609945319, -0.6666666666666666, -0.3333333333333333, -0.3333333333333333
0.09398796489702534, 0.0, 0.0, 0.0, 0.5659753222787263, 0.7293513877559711, -0.6, -0.3333333333333333, -0.3333333333333333
0.08961937479865698, 0.0, 0.0, 0.0, 0.5424254368859222, 0.6792427083443754, -0.5333333333333333, -0.3333333333333333, -0.3333333333333333
0.08925109375169342, 0.0, 0.0, 0.0, 0.4065216584314578, 0.6377303689731644, -0.4666666666666667, -0.3333333333333333, -0.3333333333333333
0.08246869051671304, 0.0, 0.031935388333376745, 0.0, 0.32131965948646324, 0.5814980015750273, -0.4, -0.3333333333333333, -0.3333333333333333
0.041571958159520424, 0.0, 0.10083639731134685, 0.0, 0.29338273085229355, 0.5318474750490404, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333
0.08888465118253254, 0.0, 0.14082881861696972, 0.0, 0.2812717125332227, 0.49146936201282415, -0.26666666666666666, -0.3333333333333333, -0.3333333333333333
0.08672116137810679, 0.0, 0.1727368537696904, 0.0, 0.10714396926273217, 0.44756737230816157, -0.2, -0.3333333333333333, -0.3333333333333333
0.07615564874029217, 0.018010558855779565, 0.2483235556514216, 0.0, 0.0971986586599881, 0.41149835939624807, -0.13333333333333333, -0.3333333333333333, -0.3333333333333333
0.05533269036247294, 0.03455898565794623, 0.28594443035679806, 0.0, 0.060220014308694406, 0.3552407972475593, -0.06666666666666667, -0.3333333333333333, -0.3333333333333333
0.07417912591272022, 0.20058249837989336, 0.306863972842751, 0.0, 0.0, 0.2934691020921352, 0.0, -0.3333333333333333, -0.3333333333333333
0.043297193545015995, 0.1905884458120702, 0.37638462589575955, 0.0, 0.0, 0.27011023251911587, 0.06666666666666667, -0.3333333333333333, -0.3333333333333333
0.09019853942048413, 0.2543954928049138, 0.3986257701811525, 0.0, 0.0, 0.19967722249191122, 0.13333333333333333, -0.3333333333333333, -0.3333333333333333
0.07783564447177342, 0.30643694460047727, 0.44506151755066614, 0.0, 0.0, 0.18141282892327767, 0.2, -0.3333333333333333, -0.3333333333333333
0.06706777539579513, 0.35074712140571934, 0.48707532274698045, 0.0, 0.0, 0.12805941672050353, 0.26666666666666666, -0.3333333333333333, -0.3333333333333333
0.06574020807327485, 0.4639599812091153, 0.554139831601798, 0.0, 0.0, 0.0842308489904312, 0.3333333333333333, -0.3333333333333333, -0.3333333333333333
0.08635143408254094, 0.5060783005237954, 0.5960823928103718, 0.0, 0.0, 0.009357686659294567, 0.4, -0.3333333333333333, -0.3333333333333333
0.06598663494353314, 0.5607761565836425, 0.6380617699955559, 0.0, 0.0, 0.0, 0.4666666666666667, -0.3333333333333333, -0.3333333333333333
0.07855685796469752, 0.6004954996541536, 0.6756604407126408, 0.0, 0.0, 0.0, 0.5333333333333333, -0.3333333333333333, -0.3333333333333333
0.08864407190383862, 0.6683176633522608, 0.7356255917797282, 0.0, 0.0, 0.0, 0.6, -0.3333333333333333, -0.3333333333333333
